,name,brand_id,fs_id,address,address2,city,state,country,zip,phone,website,guide,id,lat,lng,created_at,updated_at,distance_km
1730,PF Chang's,521b95434a56d006cae29679,,10114 JOLLYVILLE RD,,Austin,TX,US,78759,+15122310208,http://www.pfchangs.com,"<div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><b>Delightful Dishes</b></div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">With a long menu full of hidden calorie bombs (1,200-calorie Coconut Curry Vegetables anyone?) it can be challenging to pick a low calorie meal at PF Chang's. Avoid the calorie confusion and order from the Delightful Dishes menu instead. You're guaranteed an entree that has only 600 calories or less. </div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><br/></div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><b>Slim Sushi</b></div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">With only 400 calories or less per roll, sushi is a great low-cal entree choice. Pair a roll with a side of veggies for an extra produce punch.</div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><br/></div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><b>Dim Sum</b></div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">If dim sum is what you're after, try the Steamed Pork or Shrimp Dumplings (50 calories per dumpling) or the Vegetable Spring Rolls (around 110 calories per roll). </div>",2014152,30.395536422729492,-97.74995422363281,2017-07-14T18:41:06.000Z,2017-08-20T14:01:36.000Z,2.283551821465486
1731,Dairy Queen,513fbc1283aa2dc80c000027,,8300 BURNET RD,,Austin,TX,US,78757,+15124547246,http://www.dairyqueen.com/us-en/,"<p>Food items</p><p>Dairy Queen offers many items that let you trim the calories but not the flavor. Make a healthy meal by choosing the grilled chicken sandwich and pairing it with a side salad with vinaigrette dressing.  You also can't go wrong with the grilled chicken salad which has a satiating 26 grams of protein and only 160 calories. </p><p>Treats</p><p>Dairy Queen has many treat options that can fit into a healthy diet. The trick is to keep serving sizes small and limit extra toppings. Choose the small vanilla cone or the small strawberry sundae for only 240 calories each. The fudge bar is also a great option because it has only 50 calories, is fat free and has no added sugar. If the classic DQ Blizzard is more your style, stick with the mini size to limit the impact on your waistline but still make your tastebuds happy.</p>",796986,30.374000549316406,-97.72599792480469,2017-06-26T21:54:35.000Z,2017-08-20T14:18:10.000Z,2.305251759253226
1732,Quizno's,513fbc1283aa2dc80c000013,,3637 FAR WEST BLVD STE C,,Austin,TX,US,78731,+15123389414,http://www.quiznos.com/,,842565,30.35488510131836,-97.7563247680664,2017-06-26T21:59:44.000Z,2017-08-20T14:06:56.000Z,2.317530062909677
1733,La Salsa Fresh Mexican Grill,513fbc1283aa2dc80c000864,,3637 FAR WEST BLVD,,Austin,TX,US,78731,+15123421010,http://www.lasalsa.com/,,790798,30.354700088500977,-97.75566864013672,2017-06-26T21:53:45.000Z,2017-08-20T14:06:35.000Z,2.3218483543379285
1734,Starbucks,513fbc1283aa2dc80c00001f,,3637 FAR WEST BLVD,,Austin,TX,US,78731,+15123428544,http://www.starbucks.com,"<p><b id=""docs-internal-guid-825ed8d2-82fe-2196-a809-a535cba9006f""></b></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);background-color: transparent;"">Caffeine is a morning necessity for millions worldwide. If you’re not a fan of drinking your coffee black or espresso straight, try these suggestions to skim calories, fat, and sugar from your beverage of choice.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Make your latte “skinny”</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Lose the whip and substitute nonfat milk  in your latte to cut fat and calories. Lose the sugary syrups and pump up the flavor with the sugar-free versions instead. </span><span style=""color: #000000;background-color: transparent;""><br class=""kix-line-break""/></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Downsize</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">If you can't resist that Caramel Macchiato or Vanilla Latte, stick to a modest Tall or Short size to indulge for fewer calories.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Snack smart</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">For a healthy breakfast on-the-go, try the Whole-Grain Oatmeal, Reduced-Fat Turkey Bacon Breakfast Sandwich, or the Spinach &amp; Feta Breakfast Wrap. Looking for a snack? Satisfy your sweet tooth with seasonal fruit or a Greek yogurt parfait.  If you need something a bit more substantial to battle the afternoon hunger, try the Protein Bistro Box.</span></p>",792054,30.354700088500977,-97.75566864013672,2017-06-26T21:53:55.000Z,2017-08-20T14:06:18.000Z,2.3218483543379285
1735,Wendy's,513fbc1283aa2dc80c00000f,,3696 FAR WEST BLVD,,Austin,TX,US,78731,+15124250521,http://www.wendys.com,"<p><b id=""docs-internal-guid-c36d44f9-8334-36aa-151b-5d15c5c2d452""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Stick with Jr. size</b></span></p><p dir=""ltr"">Getting a burger? Stick with a fewer-than-400-calories Jr. size.  If it's a Frosty you're fantasizing about,  a Jr. size will cost you about 200 calories. That ain't bad.</p><p><b style=""color: rgb(0, 0, 0);background-color: transparent;"">Choose grilled chicken</b><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">For salads, sandwiches, and wraps, choose lean grilled chicken over fried. </span></p><p><b style=""color: rgb(0, 0, 0);"">Make a meal out of sides</b></p><p>Pair an order of Rich &amp; Meaty Chili or Baked Potato (hold the cheese) with a Garden Side Salad for a filling meal with around 500 calories.</p>",790806,30.354999542236328,-97.75700378417969,2017-06-26T21:53:45.000Z,2017-08-20T14:06:43.000Z,2.3232526257322434
1736,Chipotle,513fbc1283aa2dc80c000002,,"2700 West Anderson Lane #204, Austin",,Austin,Texas,US,78757,+15126870014,http://www.chipotle.com,"<p><b>Toss the tortilla</b></p><p>Skip the 320-calorie flour tortilla in that Burrito and opt for a Burrito Bowl instead. You'll save another 200 calories if you lose the rice and swap the Bowl for a Salad. Or strike a balance: ask for a  Bowl with half lettuce and half rice.</p><p><b>Steak is supreme</b></p><p>It may come as a surprise, but the 150-calorie Steak has fewer calories and less saturated fat than any other meat option at Chipotle. Second best? The 180-calorie Chicken. Or skip the meat altogether and go for the 150-calorie tofu Sofritas instead (but be aware: you'll get 1/3 the protein of the meat options). </p><p><b>Toppings</b></p><p>If you're getting rice, make it brown. Load up on fiber-rich fajita vegetables, beans, and fresh tomato salsa. Go easy on the higher calorie toppings like cheese, sour cream, and guacamole, which add 100-230 calories a pop.</p><p><br/></p>",841608,30.358482360839844,-97.73479461669922,2017-06-26T21:59:38.000Z,2018-01-27T00:07:58.000Z,2.3455275988926907
1737,Jersey Mike's Subs,521b95434a56d006cae296b3,,"2700 West Anderson Lane #211, Austin",,Austin,Texas,US,78757,+15124199535,http://jerseymikes.com,,1243502,30.358577728271484,-97.7346420288086,2017-07-05T18:53:46.000Z,2018-01-27T00:07:57.000Z,2.3463988515738743
1738,HoneyBaked Ham,521b95444a56d006cae29911,,9029 RESEARCH BLVD,,Austin,TX,US,78758,+15128357925,http://www.honeybakedham.com,,1891203,30.3700008392334,-97.72478485107422,2017-07-12T17:58:35.000Z,2017-08-20T14:18:12.000Z,2.4820390418009226
1739,Which Wich,513fbc1283aa2dc80c000089,,2525 W ANDERSON LN BLDG 3-270,,Austin,TX,US,78757,+15122063158,http://www.whichwich.com/,,840034,30.3574161529541,-97.73375701904297,2017-06-26T21:59:27.000Z,2017-08-20T14:05:34.000Z,2.50028395432163
1740,Redbrick Pizza,513fbc1283aa2dc80c0004da,,10515 N MO PAC EXPY STE A125,,Austin,TX,US,78759,+15122965050,http://www.redbrickpizza.com/,,776375,30.392133712768555,-97.73302459716797,2017-06-26T21:52:08.000Z,2017-08-20T14:01:43.000Z,2.506228457521226
1741,Chuck E. Cheese's,513fbc1283aa2dc80c000161,,"10515 North Mopac Expressway, Austin",,Austin,Texas,US,78759,+15123724700,http://www.chuckecheese.com/,,777843,30.392133712768555,-97.73302459716797,2017-06-26T21:52:18.000Z,2018-08-17T17:59:55.000Z,2.506228457521226
1742,Chipotle,513fbc1283aa2dc80c000002,,"10515 North Mopac Expressway, Austin",,Austin,Texas,US,78759,+15123400090,http://www.chipotle.com,"<p><b>Toss the tortilla</b></p><p>Skip the 320-calorie flour tortilla in that Burrito and opt for a Burrito Bowl instead. You'll save another 200 calories if you lose the rice and swap the Bowl for a Salad. Or strike a balance: ask for a  Bowl with half lettuce and half rice.</p><p><b>Steak is supreme</b></p><p>It may come as a surprise, but the 150-calorie Steak has fewer calories and less saturated fat than any other meat option at Chipotle. Second best? The 180-calorie Chicken. Or skip the meat altogether and go for the 150-calorie tofu Sofritas instead (but be aware: you'll get 1/3 the protein of the meat options). </p><p><b>Toppings</b></p><p>If you're getting rice, make it brown. Load up on fiber-rich fajita vegetables, beans, and fresh tomato salsa. Go easy on the higher calorie toppings like cheese, sour cream, and guacamole, which add 100-230 calories a pop.</p><p><br/></p>",778195,30.392133712768555,-97.73302459716797,2017-06-26T21:52:20.000Z,2018-08-17T17:59:55.000Z,2.506228457521226
1743,Thundercloud Subs,513fbc1283aa2dc80c000b53,,2521 RUTLAND & BURNET RD.,,Austin,TX,US,78758,+15128356458,http://thundercloud.com/,,841436,30.3799991607666,-97.72405242919922,2017-06-26T21:59:37.000Z,2017-08-20T14:05:37.000Z,2.5504482128629515
1744,Jack in the Box,513fbc1283aa2dc80c000012,,9825 BURNET RD,,Austin,TX,US,78758,+15128329323,http://www.jackinthebox.com,"<p><b id=""docs-internal-guid-c36d44f9-8c9a-d569-25bc-a1492f4dbf1c""></b></p><p><span style=""color: #000000;background-color: transparent;""><b>Think Green</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Cut calories and boost veggies by ordering a salad topped with grilled chicken. Choose from the classic Grilled Chicken Salad, Chicken Club Salad, or Southwest Chicken Salad. Use only half the dressing to keep calories at 500 or less.</span></p><p><b style=""color: rgb(0, 0, 0);background-color: transparent;"">Keep it Small</b><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Skip the big burgers like the Buttery Jack and Jumbo Jack and try the 320-calorie Jr. Jack instead. Pair it with a Side Salad to punch up the produce.</span></p><p><span style=""color: rgb(0, 0, 0);background-color: transparent;""><b>Something Different</b></span><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Branch out beyond the typical burger or chicken sandwich and try the Chicken Fajita Pita. With only 340 calories, it’s a bargain!</span></p><p><span style=""color: rgb(0, 0, 0);background-color: transparent;""><b>Better Breakfast</b></span><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">If you’re looking for a lighter breakfast, try the 140-calorie Mini Pancakes (260 calories with syrup) or the 280-calorie Breakfast Jack. Hold the Hash Browns and pair your breakfast with the Apple Bites with Caramel Dip instead.</span></p>",800575,30.381731033325195,-97.72445678710938,2017-06-26T21:55:07.000Z,2017-08-20T14:18:17.000Z,2.562074952159453
1745,Potbelly - 576 deleted,513fbc1283aa2dc80c000014,,"10515 North Mopac Expressway, Austin",,Austin,Texas,US,78759,+15123426952,http://www.potbelly.com/home/default.aspx,,838083,30.39198875427246,-97.73178100585938,2017-06-26T21:59:14.000Z,2017-11-28T00:42:58.000Z,2.5734706010211137
1746,Bill Miller Bar-B-Q,513fbc1283aa2dc80c00017b,,"7711, 8103 Burnet Road, Austin",,Austin,Texas,US,78757,+15124583244,http://www.billmillerbbq.com,,798268,30.35956382751465,-97.72969055175781,2017-06-26T21:54:47.000Z,2018-06-30T18:28:55.000Z,2.5966653841187295
1747,McDonald's,513fbc1283aa2dc80c000053,,7950 Burnet Rd,,Austin,TX,US,78757,+15124549394,http://www.mcdonalds.com,"<p><b id=""docs-internal-guid-c36d44f9-7dea-ff30-8f5a-456a59f6fca8""></b></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Choose Chicken</b></span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;"">Lean, grilled chicken is the way to go at McDonald’s. Try it on a veggie-packed salad with a side of low fat dressing or opt for a grilled chicken sandwich or McWrap (hold the sauce) and pump up the produce with a side of Apple Slices or salad.</span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""> </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Stick with Smaller</b></span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;"">If it’s gotta be a burger, stick with a slim 250-calorie Hamburger or 300-calorie Cheeseburger.  Try getting one as part of a Happy Meal (yes, adults can eat these too!). With about 500 calories per meal, you’ll treat your inner child without growing your waistline.   </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""> </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Breakfast</b></span></p><p><span style=""color: #222222;background-color: #ffffff;"">Start your day with an Egg White Delight McMuffin, Fruit ‘N Yogurt Parfait, or Fruit &amp; Maple Oatmeal. Each clocks in with less than 300 calories. Skip the Hash Browns and get a side of Apple Slices instead.</span></p>",796525,30.358118057250977,-97.73097229003906,2017-06-26T21:54:30.000Z,2018-01-27T00:06:57.000Z,2.6184618968350026
1748,McDonald's,513fbc1283aa2dc80c000053,,"7950 Burnet Road, Austin",,Austin,Texas,US,78758,+15124549394,http://www.mcdonalds.com,"<p><b id=""docs-internal-guid-c36d44f9-7dea-ff30-8f5a-456a59f6fca8""></b></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Choose Chicken</b></span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;"">Lean, grilled chicken is the way to go at McDonald’s. Try it on a veggie-packed salad with a side of low fat dressing or opt for a grilled chicken sandwich or McWrap (hold the sauce) and pump up the produce with a side of Apple Slices or salad.</span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""> </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Stick with Smaller</b></span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;"">If it’s gotta be a burger, stick with a slim 250-calorie Hamburger or 300-calorie Cheeseburger.  Try getting one as part of a Happy Meal (yes, adults can eat these too!). With about 500 calories per meal, you’ll treat your inner child without growing your waistline.   </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""> </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Breakfast</b></span></p><p><span style=""color: #222222;background-color: #ffffff;"">Start your day with an Egg White Delight McMuffin, Fruit ‘N Yogurt Parfait, or Fruit &amp; Maple Oatmeal. Each clocks in with less than 300 calories. Skip the Hash Browns and get a side of Apple Slices instead.</span></p>",2409943,30.358118057250977,-97.73097229003906,2018-01-27T00:07:02.000Z,2018-01-27T00:07:02.000Z,2.6184618968350026
1749,BJ's Restaurants,51cb34a997c3e632be9f37d4,,10515 N MOPAC EXPY,,Austin,TX,US,78759,+15123499000,http://bjsrestaurants.com,,838736,30.393327713012695,-97.73267364501953,2017-06-26T21:59:19.000Z,2017-08-20T14:02:09.000Z,2.629720973113311
1750,Mama Fu's,521b95474a56d006cae29fe9,,10710 RESEARCH BLVD,,Austin,TX,US,78759,+15126376780,http://www.mamafus.com,,2016751,30.398773193359375,-97.748291015625,2017-07-14T18:41:43.000Z,2017-08-20T14:02:19.000Z,2.6485364983187134
1751,Wendy's,513fbc1283aa2dc80c00000f,59835f756cf01a7e3824048a,10701 Research Blvd,,Austin,TX,US,78759,,http://www.wendys.com,"<p><b id=""docs-internal-guid-c36d44f9-8334-36aa-151b-5d15c5c2d452""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Stick with Jr. size</b></span></p><p dir=""ltr"">Getting a burger? Stick with a fewer-than-400-calories Jr. size.  If it's a Frosty you're fantasizing about,  a Jr. size will cost you about 200 calories. That ain't bad.</p><p><b style=""color: rgb(0, 0, 0);background-color: transparent;"">Choose grilled chicken</b><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">For salads, sandwiches, and wraps, choose lean grilled chicken over fried. </span></p><p><b style=""color: rgb(0, 0, 0);"">Make a meal out of sides</b></p><p>Pair an order of Rich &amp; Meaty Chili or Baked Potato (hold the cheese) with a Garden Side Salad for a filling meal with around 500 calories.</p>",2015061,30.398488998413086,-97.74528503417969,2017-07-14T18:41:18.000Z,2019-08-08T20:29:55.000Z,2.650725083963632
